Commodity,Weights,Year,Value
Soybeans,U.S. competitors (country export weights),2005,97.30642700195313
Soymeal,U.S. competitors (country export weights),2005,95.79080963134766
Tobacco,U.S. competitors (country export weights),2005,98.37435150146484
Tree nuts,U.S. competitors (country export weights),2005,94.14214324951172
Wheat,U.S. competitors (country export weights),2005,91.09938049316406
Wine and beer,U.S. competitors (country export weights),2005,90.6158447265625
Agricultural related,U.S. markets (U.S. export weights),2005,101.1702575683594
Beef and beef products,U.S. markets (U.S. export weights),2005,92.49066162109375
Bulk,U.S. markets (U.S. export weights),2005,111.4837951660156
Consumer oriented,U.S. markets (U.S. export weights),2005,95.8226318359375
Corn,U.S. markets (U.S. export weights),2005,93.62753295898438
Cotton,U.S. markets (U.S. export weights),2005,111.9057388305664
Dairy products,U.S. markets (U.S. export weights),2005,102.1851577758789
Distillers grain,U.S. markets (U.S. export weights),2005,115.1444320678711
Feeds and fodders,U.S. markets (U.S. export weights),2005,108.2660140991211
Fresh and processed fruit,U.S. markets (U.S. export weights),2005,96.29017639160156
Fresh and processed vegetables,U.S. markets (U.S. export weights),2005,94.08808898925781
Hides and skins,U.S. markets (U.S. export weights),2005,117.2015151977539
Intermediates,U.S. markets (U.S. export weights),2005,102.869140625
Juices and beverages,U.S. markets (U.S. export weights),2005,94.62166595458984
Pork and pork products,U.S. markets (U.S. export weights),2005,92.91150665283203
Poultry meat and products,U.S. markets (U.S. export weights),2005,98.03607177734375
Prepared food,U.S. markets (U.S. export weights),2005,96.46274566650391
Rice,U.S. markets (U.S. export weights),2005,95.68296813964844
Soybean and vegetable oil,U.S. markets (U.S. export weights),2005,99.26094818115234
Soybeans,U.S. markets (U.S. export weights),2005,122.3634872436523
Soymeal,U.S. markets (U.S. export weights),2005,106.7096710205078
Tobacco,U.S. markets (U.S. export weights),2005,106.3154525756836
Tree nuts,U.S. markets (U.S. export weights),2005,96.82249450683594
U.S. agricultural exports to the world,U.S. markets (U.S. export weights),2005,102.298698425293
U.S. merchandise exports to the world,U.S. markets (U.S. export weights),2005,97.6021728515625
Wheat,U.S. markets (U.S. export weights),2005,106.5326385498047
Wine and beer,U.S. markets (U.S. export weights),2005,94.22119140625
Agricultural related products,U.S. suppliers (U.S. import weights),2005,102.553337097168
Consumer oriented,U.S. suppliers (U.S. import weights),2005,96.14666748046875
Chocolate and cocoa products,U.S. suppliers (U.S. import weights),2005,93.38706970214844
Beef and beef products,U.S. suppliers (U.S. import weights),2005,100.0390472412109
Bulk,U.S. suppliers (U.S. import weights),2005,104.6949768066406
Cocoa beans,U.S. suppliers (U.S. import weights),2005,94.17144775390625
Cocoa paste and  butter,U.S. suppliers (U.S. import weights),2005,100.6100997924805
"Coffee, unroasted",U.S. suppliers (U.S. import weights),2005,109.273811340332
Distilled spirits,U.S. suppliers (U.S. import weights),2005,85.60100555419922
Fish products,U.S. suppliers (U.S. import weights),2005,110.1412811279297
Forest products,U.S. suppliers (U.S. import weights),2005,103.6148376464844
Fresh and processed fruit,U.S. suppliers (U.S. import weights),2005,101.9440689086914
Fresh and processed vegetables,U.S. suppliers (U.S. import weights),2005,92.34864044189453
Intermediates,U.S. suppliers (U.S. import weights),2005,97.47903442382813
Live animals,U.S. suppliers (U.S. import weights),2005,89.32584381103516
Oils (example soybean),U.S. suppliers (U.S. import weights),2005,100.1351623535156
Prepared and snack foods,U.S. suppliers (U.S. import weights),2005,94.21585083007813
Raw beet and cane sugar,U.S. suppliers (U.S. import weights),2005,103.0761108398438
Rubber and allied products,U.S. suppliers (U.S. import weights),2005,114.8386383056641
"Sugars, sweeteners, beverage bases",U.S. suppliers (U.S. import weights),2005,96.23605346679688
U.S. total agricultural imports,U.S. suppliers (U.S. import weights),2005,99.49075317382813
Wine and beer,U.S. suppliers (U.S. import weights),2005,86.80157470703125
Bulk,U.S. competitors (country export weights),2006,93.09418487548828
Consumer oriented,U.S. competitors (country export weights),2006,91.70135498046875
Intermediates,U.S. competitors (country export weights),2006,91.60393524169922
Beef and beef products,U.S. competitors (country export weights),2006,90.27021026611328
Competitor agricultural exports to the world,U.S. competitors (country export weights),2006,94.53826904296875
Competitor merchandise exports to the world,U.S. competitors (country export weights),2006,100.1628112792969
Corn,U.S. competitors (country export weights),2006,91.05423736572266
Cotton,U.S. competitors (country export weights),2006,95.22030639648438
Dairy products,U.S. competitors (country export weights),2006,89.83336639404297
Feeds and fodders,U.S. competitors (country export weights),2006,91.11677551269531
Fresh and processed fruit,U.S. competitors (country export weights),2006,92.12080383300781
Fresh and processed vegetables,U.S. competitors (country export weights),2006,92.55185699462891
Hides and skins,U.S. competitors (country export weights),2006,92.10406494140625
Juices and beverages,U.S. competitors (country export weights),2006,91.24166870117188
Pork and pork products,U.S. competitors (country export weights),2006,88.82444763183594
Poultry meat and products,U.S. competitors (country export weights),2006,89.18486785888672
Prepared food,U.S. competitors (country export weights),2006,92.84429931640625
Rice,U.S. competitors (country export weights),2006,95.69272613525391
Soybean and vegetable  oil,U.S. competitors (country export weights),2006,91.66712188720703
Soybeans,U.S. competitors (country export weights),2006,95.13836669921875
Soymeal,U.S. competitors (country export weights),2006,93.04672241210938
Tobacco,U.S. competitors (country export weights),2006,95.15087890625
Tree nuts,U.S. competitors (country export weights),2006,93.15837860107422
Wheat,U.S. competitors (country export weights),2006,90.20942687988281
Wine and beer,U.S. competitors (country export weights),2006,90.12168884277344
Agricultural related,U.S. markets (U.S. export weights),2006,99.68654632568359
Beef and beef products,U.S. markets (U.S. export weights),2006,92.77152252197266
Bulk,U.S. markets (U.S. export weights),2006,110.5270919799805
Consumer oriented,U.S. markets (U.S. export weights),2006,94.47406005859375
Corn,U.S. markets (U.S. export weights),2006,94.78903198242188
Cotton,U.S. markets (U.S. export weights),2006,109.1991806030273
Dairy products,U.S. markets (U.S. export weights),2006,100.1683197021484
Distillers grain,U.S. markets (U.S. export weights),2006,113.2065887451172
Feeds and fodders,U.S. markets (U.S. export weights),2006,106.6211776733398
Fresh and processed fruit,U.S. markets (U.S. export weights),2006,94.43849945068359
Fresh and processed vegetables,U.S. markets (U.S. export weights),2006,92.05569458007813
Hides and skins,U.S. markets (U.S. export weights),2006,115.023078918457
Intermediates,U.S. markets (U.S. export weights),2006,101.0336685180664
Juices and beverages,U.S. markets (U.S. export weights),2006,91.9971923828125
Pork and pork products,U.S. markets (U.S. export weights),2006,93.72117614746094
Poultry meat and products,U.S. markets (U.S. export weights),2006,96.58992004394531
Prepared food,U.S. markets (U.S. export weights),2006,93.81630706787109
Rice,U.S. markets (U.S. export weights),2006,95.90567779541016
Soybean and vegetable oil,U.S. markets (U.S. export weights),2006,98.12247467041016
Soybeans,U.S. markets (U.S. export weights),2006,120.9920120239258
Soymeal,U.S. markets (U.S. export weights),2006,104.1935577392578
Tobacco,U.S. markets (U.S. export weights),2006,105.2453002929688
Tree nuts,U.S. markets (U.S. export weights),2006,96.60545349121094
U.S. agricultural exports to the world,U.S. markets (U.S. export weights),2006,100.9585800170898
U.S. merchandise exports to the world,U.S. markets (U.S. export weights),2006,96.14573669433594
Wheat,U.S. markets (U.S. export weights),2006,103.9900817871094
Wine and beer,U.S. markets (U.S. export weights),2006,92.58245086669922
Agricultural related products,U.S. suppliers (U.S. import weights),2006,98.85467529296875
Consumer oriented,U.S. suppliers (U.S. import weights),2006,94.62745666503906
Chocolate and cocoa products,U.S. suppliers (U.S. import weights),2006,90.11703491210938
Beef and beef products,U.S. suppliers (U.S. import weights),2006,99.93228149414063
Bulk,U.S. suppliers (U.S. import weights),2006,99.73609161376953
Cocoa beans,U.S. suppliers (U.S. import weights),2006,93.40050506591797
Cocoa paste and  butter,U.S. suppliers (U.S. import weights),2006,95.63743591308594
"Coffee, unroasted",U.S. suppliers (U.S. import weights),2006,104.0274429321289
Distilled spirits,U.S. suppliers (U.S. import weights),2006,85.27367401123047
Fish products,U.S. suppliers (U.S. import weights),2006,105.8480453491211
Forest products,U.S. suppliers (U.S. import weights),2006,99.17076873779297
Fresh and processed fruit,U.S. suppliers (U.S. import weights),2006,99.9700927734375
Fresh and processed vegetables,U.S. suppliers (U.S. import weights),2006,91.02415466308594
Intermediates,U.S. suppliers (U.S. import weights),2006,94.33489990234375
Live animals,U.S. suppliers (U.S. import weights),2006,86.36714172363281
Oils (example soybean),U.S. suppliers (U.S. import weights),2006,95.1798095703125
Prepared and snack foods,U.S. suppliers (U.S. import weights),2006,91.87810516357422
Raw beet and cane sugar,U.S. suppliers (U.S. import weights),2006,101.1469573974609
Rubber and allied products,U.S. suppliers (U.S. import weights),2006,101.992805480957
"Sugars, sweeteners, beverage bases",U.S. suppliers (U.S. import weights),2006,93.31126403808594
U.S. total agricultural imports,U.S. suppliers (U.S. import weights),2006,96.83378601074219
Wine and beer,U.S. suppliers (U.S. import weights),2006,86.92376708984375
Bulk,U.S. competitors (country export weights),2007,85.95850372314453
Consumer oriented,U.S. competitors (country export weights),2007,84.78720092773438
Intermediates,U.S. competitors (country export weights),2007,84.74009704589844
Beef and beef products,U.S. competitors (country export weights),2007,83.02979278564453
Competitor agricultural exports to the world,U.S. competitors (country export weights),2007,87.58875274658203
Competitor merchandise exports to the world,U.S. competitors (country export weights),2007,94.50640106201172
Corn,U.S. competitors (country export weights),2007,84.09870910644531
Cotton,U.S. competitors (country export weights),2007,87.86701965332031
Dairy products,U.S. competitors (country export weights),2007,82.97758483886719
Feeds and fodders,U.S. competitors (country export weights),2007,84.2679443359375
Fresh and processed fruit,U.S. competitors (country export weights),2007,85.22985076904297
Fresh and processed vegetables,U.S. competitors (country export weights),2007,85.66757202148438
Hides and skins,U.S. competitors (country export weights),2007,85.11530303955078
Juices and beverages,U.S. competitors (country export weights),2007,84.36892700195313
Pork and pork products,U.S. competitors (country export weights),2007,81.96809387207031
Poultry meat and products,U.S. competitors (country export weights),2007,82.08274078369141
Prepared food,U.S. competitors (country export weights),2007,85.87880706787109
Rice,U.S. competitors (country export weights),2007,88.29692077636719
Soybean and vegetable  oil,U.S. competitors (country export weights),2007,84.84320068359375
